pptID,gender,age,trial,trialType,ImageNo,imageOrder,response,correct,responseType,RT
112,1,18,40,1,32,2,1,1,3,3.1855192
111,1,21,1,1,21,1,0,0,4,5.4635692
111,1,21,2,0,5,1,0,1,1,3.774222
111,1,21,3,1,39,2,1,1,3,4.7653396
111,1,21,4,0,3,2,0,1,1,1.7996221
111,1,21,5,1,25,1,1,1,3,2.3027538
111,1,21,6,1,22,1,1,1,3,1.7668806
111,1,21,7,1,23,2,1,1,3,2.5138788
111,1,21,8,0,19,2,0,1,1,1.7535791
111,1,21,9,0,6,1,0,1,1,5.2232525
111,1,21,10,0,17,1,0,1,1,3.6199977
111,1,21,11,1,31,2,1,1,3,2.6217626
111,1,21,12,1,33,2,1,1,3,1.6523105
111,1,21,13,1,27,1,1,1,3,1.7771777
111,1,21,14,0,14,1,1,0,2,7.6888673
111,1,21,15,0,1,2,0,1,1,4.3865211
111,1,21,16,0,7,2,0,1,1,1.9496985
111,1,21,17,1,35,1,1,1,3,1.4794229
111,1,21,18,0,10,1,0,1,1,7.6413236
111,1,21,19,0,13,2,0,1,1,3.6528546
111,1,21,20,1,26,2,1,1,3,1.3231076
111,1,21,21,1,34,1,1,1,3,1.3775674
111,1,21,22,1,28,1,1,1,3,3.8177184
111,1,21,23,0,8,2,0,1,1,5.9634125
111,1,21,24,0,18,2,0,1,1,6.1256352
111,1,21,25,0,12,1,0,1,1,3.6402929
111,1,21,26,1,40,1,1,1,3,1.1405565
111,1,21,27,1,30,2,1,1,3,2.0648466
111,1,21,28,1,32,2,1,1,3,1.409591
111,1,21,29,1,37,1,1,1,3,1.7952764
111,1,21,30,0,2,1,0,1,1,1.8108473
111,1,21,31,1,24,2,0,0,4,3.645688
111,1,21,32,1,29,2,1,1,3,2.5989173
111,1,21,33,1,38,1,1,1,3,1.2299254
111,1,21,34,0,11,1,0,1,1,5.8725224
111,1,21,35,1,36,2,1,1,3,1.2808221
111,1,21,36,0,15,2,0,1,1,3.4752585
111,1,21,37,0,16,1,0,1,1,4.2484953
111,1,21,38,0,9,1,0,1,1,2.5671007
111,1,21,39,0,20,2,0,1,1,2.1207638
111,1,21,40,0,4,2,0,1,1,3.1070269
110,1,18,1,0,11,1,0,1,1,3.1113814
110,1,18,2,0,13,1,0,1,1,1.9635941
110,1,18,3,0,19,2,1,0,2,2.190803
110,1,18,4,1,28,2,0,0,4,2.4931527
110,1,18,5,0,9,1,0,1,1,1.8474524
110,1,18,6,0,7,1,0,1,1,2.1557779
110,1,18,7,0,15,2,1,0,2,2.5300079
110,1,18,8,1,33,2,1,1,3,2.5768946
110,1,18,9,1,38,1,1,1,3,2.2054415
110,1,18,10,1,25,1,1,1,3,1.6650198
110,1,18,11,1,40,2,1,1,3,1.2918922
110,1,18,12,0,1,2,1,0,2,2.554989
110,1,18,13,0,10,1,0,1,1,2.1453324
110,1,18,14,1,34,1,1,1,3,2.2644985
110,1,18,15,0,6,2,0,1,1,3.350654
110,1,18,16,1,22,2,1,1,3,1.821631
110,1,18,17,1,31,1,1,1,3,1.7718472
110,1,18,18,0,16,1,0,1,1,4.526042
110,1,18,19,0,8,2,0,1,1,2.7725214
110,1,18,20,0,12,2,1,0,2,3.0269843
110,1,18,21,0,4,1,0,1,1,1.8606748
110,1,18,22,1,21,1,0,0,4,2.6535407
110,1,18,23,0,18,2,0,1,1,2.4676896
110,1,18,24,0,3,2,0,1,1,2.9631752
110,1,18,25,1,35,1,1,1,3,2.7527413
110,1,18,26,1,29,1,1,1,3,2.4622124
110,1,18,27,0,5,2,1,0,2,1.9098744
110,1,18,28,0,2,2,0,1,1,2.6032657
110,1,18,29,0,17,1,1,0,2,2.8430831
110,1,18,30,0,14,1,1,0,2,2.622154
110,1,18,31,1,27,2,1,1,3,2.4197288
110,1,18,32,1,37,2,1,1,3,1.5743014
110,1,18,33,1,24,1,1,1,3,2.4373836
110,1,18,34,1,26,1,0,0,4,3.79578
110,1,18,35,1,36,2,1,1,3,1.9683301
110,1,18,36,1,30,2,1,1,3,2.3793362
110,1,18,37,1,23,1,1,1,3,2.7774129
110,1,18,38,1,39,1,1,1,3,1.9792979
110,1,18,39,1,32,2,1,1,3,1.9862779
110,1,18,40,0,20,2,0,1,1,3.5572108
109,1,18,1,1,32,1,0,0,4,4.8169948
109,1,18,2,1,25,1,1,1,3,2.8508862
109,1,18,3,1,22,2,1,1,3,1.529615
109,1,18,4,1,29,2,0,0,4,3.2720141
109,1,18,5,0,11,1,0,1,1,2.6953159
109,1,18,6,0,8,1,0,1,1,1.6955487
109,1,18,7,0,5,2,0,1,1,1.8059618
109,1,18,8,0,13,2,0,1,1,1.5250649
109,1,18,9,1,30,1,1,1,3,1.9746229
109,1,18,10,0,14,1,0,1,1,1.9342694
109,1,18,11,0,12,2,0,1,1,1.7058539
109,1,18,12,1,26,2,1,1,3,2.2940611
109,1,18,13,1,37,1,1,1,3,2.4090039
109,1,18,14,0,9,1,1,0,2,1.8705967
109,1,18,15,0,10,2,0,1,1,1.9267908
109,1,18,16,0,17,2,0,1,1,1.9569906
109,1,18,17,0,19,1,0,1,1,1.742898
109,1,18,18,1,24,1,0,0,4,1.1721323
109,1,18,19,0,15,2,0,1,1,1.9047886
109,1,18,20,1,38,2,1,1,3,1.657635
109,1,18,21,1,23,1,0,0,4,1.9885893
109,1,18,22,1,31,1,0,0,4,2.24496
109,1,18,23,1,35,2,1,1,3,2.5181783
109,1,18,24,0,7,2,0,1,1,1.5561769
109,1,18,25,1,21,1,1,1,3,1.6448135
109,1,18,26,0,16,1,0,1,1,1.5705323
109,1,18,27,0,2,2,0,1,1,1.6657938
109,1,18,28,1,36,2,1,1,3,1.3101242
109,1,18,29,1,27,1,1,1,3,2.6208518
109,1,18,30,0,1,1,1,0,2,1.6548123
109,1,18,31,0,18,2,0,1,1,1.2237832
109,1,18,32,1,34,2,0,0,4,1.7173083
109,1,18,33,0,4,1,0,1,1,1.5841077
109,1,18,34,0,3,1,0,1,1,1.3257712
109,1,18,35,0,20,2,0,1,1,1.3505376
109,1,18,36,1,40,2,1,1,3,1.3565889
109,1,18,37,1,33,1,1,1,3,1.3235466
109,1,18,38,0,6,1,1,0,2,1.5788149
109,1,18,39,1,39,2,1,1,3,1.3364019
109,1,18,40,1,28,2,0,0,4,1.4324145
108,1,19,1,0,5,1,0,1,1,8.5875722
108,1,19,2,1,23,1,0,0,4,6.0145606
108,1,19,3,1,22,2,0,0,4,3.0451423
108,1,19,4,0,20,2,0,1,1,4.7316344
108,1,19,5,1,29,1,1,1,3,5.8388031
108,1,19,6,0,12,1,0,1,1,1.7023602
108,1,19,7,0,7,2,0,1,1,2.7856796
108,1,19,8,0,2,2,0,1,1,1.5860929
108,1,19,9,0,18,1,0,1,1,5.6120434
108,1,19,10,0,9,1,0,1,1,5.7487843
108,1,19,11,1,21,2,1,1,3,4.2748968
108,1,19,12,1,34,2,0,0,4,4.8605034
108,1,19,13,0,6,1,0,1,1,2.3187619
108,1,19,14,0,1,1,1,0,2,2.2713604
108,1,19,15,1,36,2,1,1,3,4.1804004
108,1,19,16,1,32,2,1,1,3,6.7554752
108,1,19,17,0,11,1,1,0,2,6.8952767
108,1,19,18,0,8,1,0,1,1,5.1627425
108,1,19,19,0,15,2,0,1,1,5.5429968
108,1,19,20,1,27,2,1,1,3,3.8902876
108,1,19,21,0,13,1,0,1,1,6.433351
108,1,19,22,0,4,1,1,0,2,5.8250119
108,1,19,23,0,14,2,0,1,1,5.7981196
108,1,19,24,1,31,2,1,1,3,8.4090642
108,1,19,25,1,37,1,1,1,3,6.1030053
108,1,19,26,1,30,1,0,0,4,4.2818574
108,1,19,27,0,16,2,0,1,1,3.3168426
108,1,19,28,0,10,2,0,1,1,4.1702839
108,1,19,29,1,39,1,1,1,3,7.7816404
108,1,19,30,0,17,1,0,1,1,3.5464158
108,1,19,31,0,3,2,0,1,1,3.2630591
108,1,19,32,1,33,2,1,1,3,5.2513416
108,1,19,33,1,38,1,1,1,3,5.6523711
108,1,19,34,1,40,1,0,0,4,6.450612
108,1,19,35,0,19,2,0,1,1,4.1267942
108,1,19,36,1,24,2,1,1,3,3.6093783
108,1,19,37,1,28,1,0,0,4,5.5383007
108,1,19,38,1,26,1,1,1,3,4.8576733
108,1,19,39,1,25,2,1,1,3,4.9533523
108,1,19,40,1,35,2,1,1,3,7.4627706
107,1,28,1,0,2,1,0,1,1,5.0218915
107,1,28,2,0,5,1,0,1,1,8.9332211
107,1,28,3,0,20,2,0,1,1,1.3803602
107,1,28,4,1,37,2,1,1,3,1.8947982
107,1,28,5,1,40,1,1,1,3,2.7367396
107,1,28,6,0,14,1,0,1,1,2.4853133
107,1,28,7,0,12,2,0,1,1,3.7429093
107,1,28,8,1,25,2,1,1,3,4.1200734
107,1,28,9,1,27,1,0,0,4,5.1225085
107,1,28,10,1,23,1,1,1,3,3.2666914
107,1,28,11,1,39,2,1,1,3,3.5060215
107,1,28,12,1,29,2,1,1,3,3.5335894
107,1,28,13,1,28,1,0,0,4,3.2733784
107,1,28,14,0,9,1,0,1,1,5.0440062
107,1,28,15,1,21,2,0,0,4,3.3042941
107,1,28,16,1,24,2,1,1,3,3.7145738
107,1,28,17,1,26,1,0,0,4,5.2316892
107,1,28,18,1,30,1,1,1,3,2.4534647
107,1,28,19,0,16,2,0,1,1,5.2954652
107,1,28,20,0,18,2,1,0,2,3.684681
107,1,28,21,1,31,1,0,0,4,3.415132
107,1,28,22,0,6,1,1,0,2,3.6858905
107,1,28,23,1,22,2,0,0,4,5.9714768
107,1,28,24,0,11,2,0,1,1,5.6115455
107,1,28,25,0,13,1,1,0,2,4.612962
107,1,28,26,0,10,1,0,1,1,3.1203921
107,1,28,27,0,3,2,0,1,1,4.1278616
107,1,28,28,1,36,2,1,1,3,4.4832012
107,1,28,29,0,1,1,0,1,1,4.1047709
107,1,28,30,0,7,1,0,1,1,3.5681469
107,1,28,31,0,4,2,0,1,1,4.3914567
107,1,28,32,0,8,2,0,1,1,2.7704441
107,1,28,33,0,19,1,0,1,1,2.6642483
107,1,28,34,0,15,1,0,1,1,1.8747294
107,1,28,35,1,33,2,0,0,4,0.9784054
107,1,28,36,1,35,2,1,1,3,1.6297176
107,1,28,37,1,34,1,1,1,3,3.4796182
107,1,28,38,1,32,1,0,0,4,1.6221928
107,1,28,39,0,17,2,0,1,1,4.5503351
107,1,28,40,1,38,2,1,1,3,2.6775846
106,1,18,1,1,27,1,0,0,4,9.3830694
106,1,18,2,0,7,1,0,1,1,4.319962
106,1,18,3,0,1,2,0,1,1,4.9225527
106,1,18,4,1,39,2,1,1,3,3.6433098
106,1,18,5,1,26,1,1,1,3,3.7233051
106,1,18,6,1,40,1,1,1,3,2.9416617
106,1,18,7,0,13,2,0,1,1,3.8754989
106,1,18,8,1,21,2,1,1,3,4.7588065
106,1,18,9,0,6,1,0,1,1,2.193622
106,1,18,10,1,24,1,0,0,4,1.8556928
106,1,18,11,1,38,2,1,1,3,4.6940125
106,1,18,12,0,18,2,1,0,2,4.3365286
106,1,18,13,1,32,1,1,1,3,2.8147526
106,1,18,14,0,17,1,0,1,1,2.4409807
106,1,18,15,0,15,2,0,1,1,3.374748
106,1,18,16,0,12,2,0,1,1,1.8251947
106,1,18,17,1,29,1,1,1,3,4.1367475
106,1,18,18,1,37,1,0,0,4,3.6055414
106,1,18,19,0,14,2,0,1,1,2.8648072
106,1,18,20,0,5,2,0,1,1,2.305528
106,1,18,21,1,33,1,0,0,4,5.8894491
106,1,18,22,0,9,1,0,1,1,4.4733593
106,1,18,23,1,31,2,1,1,3,5.3758781
106,1,18,24,0,16,2,0,1,1,3.585376
106,1,18,25,0,11,1,0,1,1,3.9554868
106,1,18,26,1,23,1,1,1,3,5.5459098
106,1,18,27,1,25,2,1,1,3,5.913701
106,1,18,28,0,2,2,0,1,1,3.1490629
106,1,18,29,0,19,1,0,1,1,2.819289
106,1,18,30,1,30,1,1,1,3,4.4116165
106,1,18,31,0,4,2,0,1,1,4.8403145
106,1,18,32,0,20,2,0,1,1,2.9116872
106,1,18,33,1,28,1,0,0,4,6.7199806
106,1,18,34,1,36,1,1,1,3,4.7964374
106,1,18,35,1,22,2,1,1,3,3.6163537
106,1,18,36,1,34,2,0,0,4,10.43682
106,1,18,37,0,3,1,0,1,1,2.2078896
106,1,18,38,1,35,1,1,1,3,5.5145311
106,1,18,39,0,10,2,0,1,1,1.938796
106,1,18,40,0,8,2,0,1,1,3.0920209
105,1,18,1,1,26,1,1,1,3,6.8199255
105,1,18,2,1,25,1,1,1,3,7.2738348
105,1,18,3,0,14,2,0,1,1,3.9025449
105,1,18,4,1,35,2,1,1,3,4.0362726
105,1,18,5,1,27,1,0,0,4,6.7984744
105,1,18,6,1,30,1,0,0,4,8.7824156
105,1,18,7,1,32,2,1,1,3,8.6621103
105,1,18,8,0,19,2,0,1,1,6.0326019
105,1,18,9,0,15,1,0,1,1,3.8660996
105,1,18,10,1,39,1,1,1,3,8.6911987
105,1,18,11,0,17,2,0,1,1,4.1746442
105,1,18,12,1,28,2,0,0,4,5.8739347
105,1,18,13,0,7,1,0,1,1,9.1942747
105,1,18,14,1,29,1,1,1,3,8.613135
105,1,18,15,1,23,2,1,1,3,6.6295913
105,1,18,16,1,22,2,1,1,3,5.956595
105,1,18,17,0,2,1,1,0,2,11.875954
105,1,18,18,1,21,1,1,1,3,7.3132715
105,1,18,19,0,12,2,1,0,2,9.55299
105,1,18,20,0,11,2,0,1,1,5.5031318
105,1,18,21,1,40,1,1,1,3,9.0008935
105,1,18,22,1,37,1,0,0,4,11.777733
105,1,18,23,0,6,2,1,0,2,8.2010047
105,1,18,24,0,5,2,0,1,1,4.7712376
105,1,18,25,1,34,1,1,1,3,9.7767233
105,1,18,26,0,13,1,0,1,1,6.1646366
105,1,18,27,1,24,2,0,0,4,15.777347
105,1,18,28,0,4,2,0,1,1,8.8204498
105,1,18,29,1,36,1,0,0,4,10.489322
105,1,18,30,0,1,1,0,1,1,6.4404334
105,1,18,31,1,38,2,1,1,3,11.396657
105,1,18,32,1,33,2,1,1,3,9.0600083
105,1,18,33,0,16,1,0,1,1,10.651568
105,1,18,34,0,20,1,0,1,1,11.104293
105,1,18,35,1,31,2,0,0,4,5.9435609
105,1,18,36,0,3,2,1,0,2,10.546327
105,1,18,37,0,18,1,0,1,1,4.9827528
105,1,18,38,0,10,1,0,1,1,8.5518358
105,1,18,39,0,9,2,0,1,1,8.0318589
105,1,18,40,0,8,2,0,1,1,10.071694
104,1,18,1,1,21,1,0,0,4,5.9441875
104,1,18,2,1,36,1,0,0,4,6.4360691
104,1,18,3,1,30,2,0,0,4,4.0822739
104,1,18,4,0,20,2,0,1,1,1.4311074
104,1,18,5,1,27,1,0,0,4,4.0130426
104,1,18,6,1,24,1,0,0,4,1.0530691
104,1,18,7,1,23,2,0,0,4,1.4788481
104,1,18,8,1,39,2,0,0,4,2.7956768
104,1,18,9,0,13,1,0,1,1,1.3347289
104,1,18,10,0,4,1,0,1,1,2.4004968
104,1,18,11,1,35,2,1,1,3,3.9897932
104,1,18,12,0,17,2,0,1,1,1.6120666
104,1,18,13,0,6,1,0,1,1,1.1774782
104,1,18,14,0,10,1,0,1,1,1.8169787
104,1,18,15,0,18,2,0,1,1,1.9373778
104,1,18,16,0,11,2,0,1,1,1.0878808
104,1,18,17,1,25,1,0,0,4,1.7481582
104,1,18,18,0,16,1,1,0,2,2.6221123
104,1,18,19,1,37,2,0,0,4,1.5282109
104,1,18,20,1,28,2,0,0,4,0.98006695
104,1,18,21,0,8,1,0,1,1,1.9205139
104,1,18,22,1,40,1,1,1,3,2.0556259
104,1,18,23,1,33,2,1,1,3,1.7080946
104,1,18,24,0,15,2,0,1,1,2.5661457
104,1,18,25,1,29,1,0,0,4,3.9152754
104,1,18,26,0,12,1,0,1,1,1.7529651
104,1,18,27,1,31,2,0,0,4,2.968609
104,1,18,28,1,22,2,1,1,3,5.0817368
104,1,18,29,1,32,1,1,1,3,3.3333315
104,1,18,30,0,1,1,0,1,1,2.0636303
104,1,18,31,1,38,2,0,0,4,4.7098559
104,1,18,32,0,2,2,0,1,1,5.4363734
104,1,18,33,0,7,1,0,1,1,2.7863497
104,1,18,34,0,5,1,0,1,1,1.5398497
104,1,18,35,0,9,2,0,1,1,2.3715787
104,1,18,36,1,26,2,0,0,4,1.3301925
104,1,18,37,0,3,1,0,1,1,2.3120507
104,1,18,38,0,14,1,0,1,1,2.0401517
104,1,18,39,0,19,2,0,1,1,4.7066217
104,1,18,40,1,34,2,0,0,4,2.3116991
103,1,18,1,0,10,1,1,0,2,12.61536
103,1,18,2,0,1,1,1,0,2,7.7816124
103,1,18,3,1,40,2,1,1,3,6.4201563
103,1,18,4,0,8,2,0,1,1,7.2178403
103,1,18,5,0,4,1,0,1,1,3.5943292
103,1,18,6,0,6,1,0,1,1,4.6735429
103,1,18,7,1,27,2,1,1,3,9.4828482
103,1,18,8,0,2,2,0,1,1,3.9722346
103,1,18,9,0,14,1,0,1,1,3.4386708
103,1,18,10,0,9,1,1,0,2,10.462743
103,1,18,11,0,19,2,0,1,1,6.6692928
103,1,18,12,0,15,2,0,1,1,3.086984
103,1,18,13,1,29,1,1,1,3,3.8088563
103,1,18,14,1,38,1,1,1,3,2.6787472
103,1,18,15,0,18,2,0,1,1,7.2902524
103,1,18,16,1,34,2,1,1,3,3.8715108
103,1,18,17,0,7,1,0,1,1,2.5010376
103,1,18,18,0,5,1,1,0,2,3.0332176
103,1,18,19,1,33,2,1,1,3,3.912053
103,1,18,20,0,12,2,0,1,1,4.8252664
103,1,18,21,1,39,1,0,0,4,7.3946564
103,1,18,22,1,35,1,1,1,3,11.852179
103,1,18,23,0,3,2,0,1,1,5.8161865
103,1,18,24,1,28,2,0,0,4,8.8516168
103,1,18,25,1,30,1,1,1,3,4.3040651
103,1,18,26,0,20,1,0,1,1,2.505142
103,1,18,27,1,31,2,1,1,3,3.9914638
103,1,18,28,1,25,2,1,1,3,2.5889536
103,1,18,29,1,26,1,1,1,3,6.3953483
103,1,18,30,1,36,1,1,1,3,3.0769411
103,1,18,31,1,22,2,1,1,3,3.7968504
103,1,18,32,1,23,2,1,1,3,12.898614
103,1,18,33,0,16,1,0,1,1,10.555674
103,1,18,34,0,11,1,0,1,1,5.6945494
103,1,18,35,0,13,2,0,1,1,6.3658081
103,1,18,36,1,21,2,1,1,3,2.5007379
103,1,18,37,1,24,1,1,1,3,8.0801753
103,1,18,38,1,32,1,1,1,3,9.7308189
103,1,18,39,0,17,2,0,1,1,3.2479905
103,1,18,40,1,37,2,1,1,3,3.632219
102,1,18,1,1,22,1,1,1,3,6.3394873
102,1,18,2,0,10,1,0,1,1,7.2765885
102,1,18,3,0,8,2,0,1,1,5.4294989
102,1,18,4,1,21,2,1,1,3,6.6604693
102,1,18,5,0,3,1,0,1,1,4.5922262
102,1,18,6,1,39,1,1,1,3,5.8071405
102,1,18,7,0,20,2,0,1,1,7.6680534
102,1,18,8,0,9,2,0,1,1,6.2300247
102,1,18,9,1,36,1,1,1,3,2.9729292
102,1,18,10,1,38,1,1,1,3,2.010338
102,1,18,11,1,37,2,1,1,3,3.8019535
102,1,18,12,0,17,2,0,1,1,2.5645754
102,1,18,13,1,27,1,1,1,3,3.6350833
102,1,18,14,0,4,1,1,0,2,6.748161
102,1,18,15,0,6,2,0,1,1,5.3816085
102,1,18,16,1,33,2,1,1,3,4.4230866
102,1,18,17,1,35,1,1,1,3,2.4797656
102,1,18,18,0,16,1,0,1,1,4.0242287
102,1,18,19,1,32,2,1,1,3,6.1302974
102,1,18,20,0,13,2,0,1,1,2.4566653
102,1,18,21,1,25,1,1,1,3,5.3193917
102,1,18,22,1,30,1,1,1,3,3.1214897
102,1,18,23,1,23,2,0,0,4,7.9449152
102,1,18,24,0,2,2,0,1,1,2.3618151
102,1,18,25,1,26,1,1,1,3,4.8843993
102,1,18,26,1,24,1,1,1,3,2.1952792
102,1,18,27,0,1,2,1,0,2,3.9708181
102,1,18,28,0,19,2,1,0,2,2.9428301
102,1,18,29,0,7,1,0,1,1,2.8088168
102,1,18,30,1,34,1,1,1,3,7.5588517
102,1,18,31,0,14,2,0,1,1,7.1479008
102,1,18,32,1,28,2,0,0,4,3.3699944
102,1,18,33,1,29,1,1,1,3,5.2417488
102,1,18,34,1,31,1,0,0,4,4.1286179
102,1,18,35,0,15,2,0,1,1,2.8168396
102,1,18,36,0,18,2,0,1,1,5.1717388
102,1,18,37,0,11,1,0,1,1,4.0789835
102,1,18,38,1,40,1,1,1,3,1.7165178
102,1,18,39,0,5,2,1,0,2,2.5325214
102,1,18,40,0,12,2,1,0,2,3.2298797
101,1,21,1,0,10,1,0,1,1,10.133445
101,1,21,2,0,12,1,1,0,2,11.455091
101,1,21,3,0,4,2,0,1,1,12.072284
101,1,21,4,0,19,2,1,0,2,10.205717
101,1,21,5,0,13,1,0,1,1,13.977846
101,1,21,6,0,11,1,0,1,1,10.316166
101,1,21,7,0,1,2,0,1,1,13.69075
101,1,21,8,1,24,2,1,1,3,5.8884981
101,1,21,9,1,32,1,1,1,3,11.812621
101,1,21,10,0,20,1,0,1,1,30.569881
101,1,21,11,1,34,2,1,1,3,5.0684878
101,1,21,12,1,22,2,1,1,3,4.729966
101,1,21,13,0,17,1,0,1,1,7.382744
101,1,21,14,1,26,1,1,1,3,8.2253211
101,1,21,15,0,18,2,1,0,2,7.9903616
101,1,21,16,1,27,2,1,1,3,17.425982
101,1,21,17,1,36,1,1,1,3,4.2420105
101,1,21,18,0,3,1,1,0,2,11.586338
101,1,21,19,0,16,2,0,1,1,16.855955
101,1,21,20,0,15,2,0,1,1,9.4727566
101,1,21,21,1,40,1,1,1,3,9.6325184
101,1,21,22,1,38,1,1,1,3,4.9647227
101,1,21,23,1,35,2,1,1,3,4.5411591
101,1,21,24,0,14,2,0,1,1,10.793501
101,1,21,25,1,39,1,1,1,3,11.188479
101,1,21,26,0,8,1,0,1,1,17.06384
101,1,21,27,1,25,2,1,1,3,8.0414206
101,1,21,28,0,6,2,1,0,2,21.180251
101,1,21,29,1,37,1,1,1,3,6.9139716
101,1,21,30,0,9,1,0,1,1,8.7426154
101,1,21,31,1,23,2,1,1,3,20.534657
101,1,21,32,1,21,2,1,1,3,7.0129065
101,1,21,33,0,5,1,0,1,1,13.674844
101,1,21,34,1,29,1,1,1,3,9.9093787
101,1,21,35,0,7,2,0,1,1,15.820378
101,1,21,36,1,30,2,1,1,3,9.5267402
101,1,21,37,1,31,1,1,1,3,28.242773
101,1,21,38,1,28,1,1,1,3,8.1708333
101,1,21,39,1,33,2,1,1,3,4.1294324
101,1,21,40,0,2,2,0,1,1,6.0413938
